balance_assets_accounts_receivables,balance_assets_cash_deposits,balance_assets_inventories,balance_assets_investments,balance_assets_land_building,balance_assets_other_assets,balance_assets_other_tangible,balance_assets_total,balance_funds_endowment,balance_funds_liabilities_total,balance_funds_restricted,balance_funds_total,balance_funds_unrestricted,balance_liabilities_current,balance_liabilities_non_current,balance_liabilities_total,capital_in_nature,expenses_charitable_local,expenses_charitable_overseas,expenses_charitable_total,expenses_fund_raising,expenses_others_total,expenses_total,financial_period,financial_status,name,other_info_donation_other_charities,other_info_fund_raising_efficiency_ratio,other_info_no_of_employees,other_info_total_employee_costs,other_info_total_related_party_transactions,primary_sector,receipts_donation_cash_non_tax_deductible,receipts_donation_cash_tax_deductible,receipts_donation_cash_total,receipts_donation_kind_non_tax_deductible,receipts_donation_kind_tax_deductible,receipts_donation_kind_total,receipts_government_grants,receipts_investment_income,receipts_others_income,receipts_programme_fees,receipts_total,sub_sector,uen
624,"89,808",0,0,"2,280,609",0,0,"2,371,041",0,"2,371,041",0,"2,325,801","2,325,801","45,240",0,"45,240",0,0,0,0,0,"192,079","192,079",Jan 2014 - Dec 2014,Late,SUN YAT SEN NANYANG MEMORIAL HALL COMPANY LIMITED,0,0,0,0,"29,478",Arts and Heritage,"29,490",-,"29,490",0,-,0,0,0,0,0,"29,490",Historical & Cultural Conservation,199704070D
"2,210","69,192",0,0,"1,955,431",0,0,"2,026,833",0,"2,026,833",0,"2,000,623","2,000,623","26,210",0,"26,210","32,833",0,0,0,0,"195,422","195,422",Jan 2016 - Dec 2016,Late,SUN YAT SEN NANYANG MEMORIAL HALL COMPANY LIMITED,0,0,0,0,"32,833",Arts and Heritage,"32,833",-,"32,833",0,-,0,0,0,0,0,"32,833",Historical & Cultural Conservation,199704070D
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"334,958","57,246,057",0,0,"8,834,266","444,044","1,591,038","68,450,363","41,069,258","68,450,363","26,685,097","67,754,355",0,"696,008",0,"696,008",0,"2,347,445",0,"2,347,445",0,"508,160","2,855,605",Apr 2015 - Mar 2016,Received,THE LIBRARY FUND,"2,347,445",0,0,0,0,Arts and Heritage,0,"335,483","335,483",0,0,0,0,"352,295",0,0,"687,778",Historical & Cultural Conservation,T03CC1744D
"88,528","30,453,358",0,"29,240,852","9,094,773","444,044","687,767","70,009,322","40,674,149","70,009,322","29,248,033","69,922,182",0,"87,140",0,"87,140",0,"1,710,329",0,"1,710,329",0,"473,971","2,184,300",Apr 2014 - Mar 2015,Received,THE LIBRARY FUND,"1,710,329",0,0,0,0,Arts and Heritage,40,"3,974,420","3,974,460",0,0,0,0,"2,002,352",0,0,"5,976,812",Historical & Cultural Conservation,T03CC1744D
"398,495","8,696,863",0,"48,428,097","8,573,760","444,044","1,218,710","67,759,969","41,356,340","67,759,969","24,343,608","65,699,948",0,"2,060,021",0,"2,060,021",0,"2,507,680",0,"2,507,680",0,"792,049","3,299,729",Apr 2016 - Mar 2017,Received,THE LIBRARY FUND,"2,507,680",0,0,0,0,Arts and Heritage,"36,594","648,607","685,201",0,0,0,0,"560,121",0,0,"1,245,322",Historical & Cultural Conservation,T03CC1744D
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"47,052","2,626,809",0,"1,782,844",0,"127,335","49,772","4,633,812","4,035,935","4,633,812","49,772","4,535,864","450,157","97,948",0,"97,948",0,"472,993",0,"472,993",0,"34,981","507,974",Apr 2015 - Mar 2016,Received,THE MALAY HERITAGE FOUNDATION LTD,"15,000",0,2,"148,520","29,473",Arts and Heritage,"5,000","28,500","33,500",0,0,0,"140,559","83,393","230,327",0,"487,779",Historical & Cultural Conservation,199904358R
"101,946","2,300,817",0,"2,039,757",0,"194,456","49,772","4,686,748","4,035,935","4,686,748","49,772","4,556,059","470,352","114,489","16,200","130,689",0,"415,734",0,"415,734",0,"35,319","451,053",Apr 2014 - Mar 2015,Received,THE MALAY HERITAGE FOUNDATION LTD,0,0,2,"165,796",0,Arts and Heritage,"10,372","34,600","44,972",0,0,0,"151,748","80,894","220,268",0,"497,882",Historical & Cultural Conservation,199904358R
"180,932","2,875,619",0,"1,530,188",0,"65,189","49,772","4,701,700","4,035,935","4,701,700","49,772","4,593,440","507,733","108,260",0,"108,260",0,"387,675",0,"387,675",0,"34,857","422,532",Apr 2016 - Mar 2017,Received,THE MALAY HERITAGE FOUNDATION LTD,"30,000",0,2,"145,831","29,692",Arts and Heritage,10,"57,530","57,540",0,0,0,"99,880","92,139","230,549",0,"480,108",Historical & Cultural Conservation,199904358R
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"134,547",0,0,0,"13,568",0,"148,115",0,"148,115",0,"-332,603","-332,603","480,718",0,"480,718",0,"263,176",0,"263,176",0,0,"263,176",Apr 2015 - Mar 2016,Received,THE PRIVATE MUSEUM LTD.,0,0,2,"46,838","49,500",Arts and Heritage,0,"93,490","93,490",0,0,0,"110,700",0,"20,047",0,"224,237",Historical & Cultural Conservation,201005410R
0,"170,546",0,0,0,"12,168",0,"182,714",0,"182,714",0,"-293,664","-293,664","476,378",0,"476,378",0,"148,608",0,"148,608",0,0,"148,608",Apr 2014 - Mar 2015,Received,THE PRIVATE MUSEUM LTD.,0,0,0,0,"61,000",Arts and Heritage,"143,053",-,"143,053",0,-,0,"135,600",0,"14,000",0,"292,653",Historical & Cultural Conservation,201005410R
0,"98,129",0,0,0,"12,647",0,"110,776",0,"110,776",0,"-359,078","-359,078","469,854",0,"469,854",0,"299,917",0,"299,917",0,0,"299,917",Apr 2016 - Mar 2017,Late,THE PRIVATE MUSEUM LTD.,0,0,2,"71,571","122,315",Arts and Heritage,0,"149,810","149,810",0,0,0,"108,518",0,"15,114",0,"273,442",Historical & Cultural Conservation,201005410R
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apr 2015 - Mar 2016,Received,"
AVANT THEATRE &amp; LANGUAGE
",0,30,1,"31,000",0,Arts and Heritage,"2,310",-,"2,310","2,310",-,"2,310",0,0,"231,540",0,"236,160",Literary Arts,201105101N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apr 2014 - Mar 2015,Late,"
AVANT THEATRE &amp; LANGUAGE
",0,60,2,"38,000",0,Arts and Heritage,"5,147","5,147","10,294","37,285","37,285","74,570",0,0,"221,560",0,"306,424",Literary Arts,201105101N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apr 2016 - Mar 2017,Received,"
AVANT THEATRE &amp; LANGUAGE
",0,0,0,0,0,Arts and Heritage,0,-,0,0,-,0,0,0,0,0,0,Literary Arts,201105101N
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"56,070","26,426",0,0,0,0,"1,367","83,863",0,"83,863",0,"72,557","72,557","11,306",0,"11,306",0,"120,246",0,"120,246","1,244","204,394","203,465",Apr 2015 - Mar 2016,Late,ARTSWOK COLLABORATIVE LIMITED,0,19.3,3,"192,029",0,Arts and Heritage,"87,330",-,"87,330",0,-,0,"178,077",0,"5,839","29,092","301,568",Literary Arts,201432448C
"24,371","97,888",0,0,0,0,0,"122,259",0,"122,259",0,"98,103","98,103","24,156",0,"24,156",0,"203,465",0,"203,465",0,0,0,0,0,ARTSWOK COLLABORATIVE LIMITED,0,0,3,"151,143",0,Arts and Heritage,"56,000",-,"56,000",0,-,0,"174,741",0,"29,000","41,827",0,Literary Arts,201432448C
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"325,884",Apr 2016 - Mar 2017,Received,ARTSWOK COLLABORATIVE LIMITED,-,-,-,-,-,Arts and Heritage,-,-,-,-,-,-,-,-,-,-,"300,338",Literary Arts,201432448C
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"54,783,009",0,"64,000,000",0,"236,002",0,"119,019,011",0,"119,019,011",0,"117,095,004","117,095,004","1,924,007",0,"1,924,007",0,0,0,0,0,"56,111,433","56,111,433",Apr 2015 - Mar 2016,Received,Cultural Matching Fund,0,0,0,0,0,Arts and Heritage,0,-,0,0,-,0,"200,000,000","800,005",0,0,"200,800,005",Literary Arts,T14CC0004J
0,"108,101,298",0,"64,000,000",0,"323,393",0,"172,424,691",0,"172,424,691",0,"172,406,432","172,406,432","18,259",0,"18,259",0,0,0,0,0,"28,690,470","28,690,470",Apr 2014 - Mar 2015,Received,Cultural Matching Fund,0,0,0,0,0,Arts and Heritage,0,-,0,0,-,0,"200,000,000","1,096,902",0,0,"201,096,902",Literary Arts,T14CC0004J
0,"20,042,093",0,"44,229,000",0,"123,841",0,"64,394,934",0,"64,394,934",0,"61,790,545","61,790,545","2,604,389",0,"2,604,389",0,0,0,0,0,"55,757,750","55,757,750",Apr 2016 - Mar 2017,Late,Cultural Matching Fund,0,0,0,0,0,Arts and Heritage,0,-,0,0,-,0,"200,000,000","453,291",0,0,"200,453,291",Literary Arts,T14CC0004J
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"211,459",0,0,0,"13,000",0,"224,459",0,"224,459",0,"219,759","219,759","4,700",0,"4,700",0,"84,426",0,"84,426",0,"36,764","121,190",Jan 2015 - Dec 2015,Late,FOUNDATION FOR THE ARTS AND SOCIAL ENTERPRISE LIMITED,0,0,0,0,0,Arts and Heritage,0,-,0,0,-,0,"137,305",0,"139,964","40,040","317,309",Literary Arts,201303721C
0,"28,240",0,0,0,0,0,"28,240",0,"28,240",0,"23,640","23,640","4,600",0,"4,600",0,"67,117",0,"67,117",-,"7,268","74,385",Jan 2014 - Dec 2014,Late,FOUNDATION FOR THE ARTS AND SOCIAL ENTERPRISE LIMITED,0,0,0,0,0,Arts and Heritage,0,-,0,0,-,0,0,0,"61,166","43,000","104,166",Literary Arts,201303721C
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,&nbsp;,Jan 2016 - Dec 2016,Not received,FOUNDATION FOR THE ARTS AND SOCIAL ENTERPRISE LIMITED,-,-,-,-,-,Arts and Heritage,-,-,-,-,-,-,-,-,-,-,&nbsp;,Literary Arts,201303721C
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,GLOBAL CULTURAL ALLIANCE LIMITED,-,-,-,-,-,Arts and Heritage,-,-,-,-,-,-,-,-,-,-,0,Literary Arts,201428805R
"92,417","261,795",0,0,0,"224,469",989,"579,670",0,"579,670",0,"-157,746","-157,746","737,416",0,"737,416",0,"283,463","95,725","379,188",0,"141,630",0,0,0,GLOBAL CULTURAL ALLIANCE LIMITED,0,0,3,"236,122","117,820",Arts and Heritage,"389,351",-,"389,351",0,-,0,"123,090",0,"16,748","22,000",0,Literary Arts,201428805R
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"520,818",Apr 2016 - Mar 2017,Received,GLOBAL CULTURAL ALLIANCE LIMITED,-,-,-,-,-,Arts and Heritage,-,-,-,-,-,-,-,-,-,-,"551,189",Literary Arts,201428805R
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"73,824","692,608",0,0,0,0,"1,944","768,376",0,"768,376",0,"419,288","419,288","349,088",0,"349,088",0,"695,352",0,"695,352",0,"623,082","1,318,434",Apr 2015 - Mar 2016,Received,"National Book Development Council of Singapore, The",0,0,10,"547,424",0,Arts and Heritage,"1,186","92,754","93,940",0,0,0,"626,392",0,"206,884","267,338","1,194,554",Literary Arts,S68SS0042H
"35,059","854,487",0,0,0,"6,940",0,"896,486",0,"896,486",0,0,0,"353,318","543,168","896,486",0,"921,983",0,"921,983",0,"650,746","1,572,729",Apr 2014 - Mar 2015,Late,"National Book Development Council of Singapore, The",0,0,10,"522,802",0,Arts and Heritage,0,"101,040","101,040",0,0,0,"915,311",0,"446,274",0,"1,462,625",Literary Arts,S68SS0042H
"33,903","550,372",0,0,0,0,946,"585,221",0,"585,221",0,"562,791","562,791","22,430",0,"22,430",0,"1,123,616",0,"1,123,616",0,"725,687","1,849,303",Apr 2016 - Mar 2017,Received,"National Book Development Council of Singapore, The",0,0,11,"459,829",0,Arts and Heritage,"394,720","170,000","564,720",0,0,0,"999,675",0,"2,104","426,307","1,992,806",Literary Arts,S68SS0042H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,SING LIT STATION LIMITED,-,-,-,-,-,Arts and Heritage,-,-,-,-,-,-,-,-,-,-,0,Literary Arts,201615577D
"4,419","27,494",0,0,0,0,280,"32,193",0,"32,193",0,"25,987","25,987","6,206",0,"6,206","88,950","67,039",0,"67,039",0,"21,911",0,0,0,SING LIT STATION LIMITED,0,0,2,"31,069","31,069",Arts and Heritage,437,"53,917","54,354",0,0,0,"50,000",0,"8,240","2,343",0,Literary Arts,201615577D
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"88,950",Apr 2016 - Mar 2017,Received,SING LIT STATION LIMITED,-,-,-,-,-,Arts and Heritage,-,-,-,-,-,-,-,-,-,-,"114,937",Literary Arts,201615577D
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"39,854,248",0,"3,014,790",0,"356,812","54,355,562","97,581,412",0,"97,581,412",0,"22,985,162","22,985,162","58,735,470","15,860,780","74,596,250",0,"795,065",0,"795,065",0,"2,222,741","3,017,806",Apr 2015 - Mar 2016,Late,SINGAPORE CHINESE CULTURAL CENTRE,0,0,11,"1,004,075","730,372",Arts and Heritage,0,"19,217,305","19,217,305",0,0,0,"2,866,916","14,790","68,594",0,"22,167,605",Literary Arts,201309577Z
0,"6,762,261",0,0,0,"301,731","12,035,816","19,099,808",0,"19,099,808",0,"1,649,364","1,649,364","2,676,564","14,773,880","17,450,444",0,"203,411",0,"203,411",0,"1,947,854","2,151,265",Apr 2014 - Mar 2015,Late,SINGAPORE CHINESE CULTURAL CENTRE,0,0,6,"656,826","545,600",Arts and Heritage,0,"2,186,000","2,186,000",0,0,0,"2,043,701",0,"4,664",0,"4,234,365",Literary Arts,201309577Z
"1,873,236","26,483,989",0,"16,759,600",0,"13,221,494","882,973","59,221,292",0,"59,221,292",0,"27,728,682","27,728,682","18,416,742","13,075,868","31,492,610","533,986","449,381",0,"449,381",0,"4,843,015","5,292,396",Apr 2016 - Mar 2017,Received,SINGAPORE CHINESE CULTURAL CENTRE,0,0,17,"1,350,828","561,188",Arts and Heritage,0,"4,039,571","4,039,571",0,0,0,"4,499,998","836,404","659,943",0,"10,035,916",Literary Arts,201309577Z
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"70,643",0,0,0,0,0,"70,643",0,"70,643","50,498","66,414","15,916","4,229",0,"4,229",0,"6,539",0,"6,539",0,"6,580","13,119",Jan 2015 - Dec 2015,Received,BEAUTIFUL MIND CHARITY,0,0,1,"1,809",0,Arts and Heritage,"15,348",0,"15,348",0,0,0,0,0,0,0,"15,348",Music & Orchestras,T12SS0009G
*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,&nbsp;,Jan 2014 - Dec 2014,Late,BEAUTIFUL MIND CHARITY,*,*,*,*,*,Arts and Heritage,*,*,*,*,*,*,*,*,*,*,&nbsp;,Music & Orchestras,T12SS0009G
0,"59,270",0,0,"3,967",0,0,"63,237",0,"63,237","17,134","59,737","42,603","3,500",0,"3,500",0,"25,866",0,"25,866",0,"23,411","49,277",Jan 2016 - Dec 2016,Received,BEAUTIFUL MIND CHARITY,0,0,1,"14,332",0,Arts and Heritage,"3,331","35,710","39,041",0,0,0,0,0,"3,559",0,"42,600",Music & Orchestras,T12SS0009G
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"54,783,009",0,"64,000,000",0,"236,002",0,"119,019,011",0,"119,019,011",0,"117,095,004","117,095,004","1,924,007",0,"1,924,007",0,0,0,0,0,"56,111,433","56,111,433",Apr 2015 - Mar 2016,Received,Cultural Matching Fund,0,0,0,0,0,Arts and Heritage,0,-,0,0,-,0,"200,000,000","800,005",0,0,"200,800,005",Music & Orchestras,T14CC0004J
0,"108,101,298",0,"64,000,000",0,"323,393",0,"172,424,691",0,"172,424,691",0,"172,406,432","172,406,432","18,259",0,"18,259",0,0,0,0,0,"28,690,470","28,690,470",Apr 2014 - Mar 2015,Received,Cultural Matching Fund,0,0,0,0,0,Arts and Heritage,0,-,0,0,-,0,"200,000,000","1,096,902",0,0,"201,096,902",Music & Orchestras,T14CC0004J
0,"20,042,093",0,"44,229,000",0,"123,841",0,"64,394,934",0,"64,394,934",0,"61,790,545","61,790,545","2,604,389",0,"2,604,389",0,0,0,0,0,"55,757,750","55,757,750",Apr 2016 - Mar 2017,Late,Cultural Matching Fund,0,0,0,0,0,Arts and Heritage,0,-,0,0,-,0,"200,000,000","453,291",0,0,"200,453,291",Music & Orchestras,T14CC0004J
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39,206","724,043",0,0,0,0,"11,014","774,263",0,"774,263",0,"718,628","718,628","55,635",0,"55,635",0,0,0,0,"66,138","1,007,811","1,073,949",Apr 2015 - Mar 2016,Received,DING YI MUSIC COMPANY LTD.,0,14,4,"217,029",0,Arts and Heritage,0,"486,600","486,600",0,0,0,"755,150",0,"23,147","407,324","1,672,221",Music & Orchestras,201101809W
"75,424","95,640",0,0,0,0,"12,535","183,599",0,"183,599",0,"120,356","120,356","63,243",0,"63,243",0,"396,026",0,"396,026",0,"201,083","597,109",Apr 2014 - Mar 2015,Late,DING YI MUSIC COMPANY LTD.,0,0,6,"98,992",0,Arts and Heritage,0,"105,896","105,896",0,0,0,"230,000",0,"5,058","310,868","651,822",Music & Orchestras,201101809W
"36,750","479,480",0,0,0,0,"15,613","531,843",0,"531,843",0,"252,154","252,154","279,689",0,"279,689","323,222","624,815",0,"624,815",0,"352,412","977,227",Apr 2016 - Mar 2017,Received,DING YI MUSIC COMPANY LTD.,0,0,9,"607,576",0,Arts and Heritage,0,"39,550","39,550",0,0,0,"673,222",0,"14,177","318,954","1,045,903",Music & Orchestras,201101809W
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,&nbsp;,Jan 2015 - Dec 2015,Received,FLUTE ASSOCIATION SINGAPORE,*,*,*,*,*,Arts and Heritage,*,*,*,*,*,*,*,*,*,*,&nbsp;,Music & Orchestras,T12SS0101H
*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"3,323",Jan 2014 - Dec 2014,Late,FLUTE ASSOCIATION SINGAPORE,*,*,*,*,*,Arts and Heritage,*,*,*,*,*,*,*,*,*,*,"3,310",Music & Orchestras,T12SS0101H
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,&nbsp;,Jan 2016 - Dec 2016,Not received,FLUTE ASSOCIATION SINGAPORE,-,-,-,-,-,Arts and Heritage,-,-,-,-,-,-,-,-,-,-,&nbsp;,Music & Orchestras,T12SS0101H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"211,459",0,0,0,"13,000",0,"224,459",0,"224,459",0,"219,759","219,759","4,700",0,"4,700",0,"84,426",0,"84,426",0,"36,764","121,190",Jan 2015 - Dec 2015,Late,FOUNDATION FOR THE ARTS AND SOCIAL ENTERPRISE LIMITED,0,0,0,0,0,Arts and Heritage,0,-,0,0,-,0,"137,305",0,"139,964","40,040","317,309",Music & Orchestras,201303721C
0,"28,240",0,0,0,0,0,"28,240",0,"28,240",0,"23,640","23,640","4,600",0,"4,600",0,"67,117",0,"67,117",-,"7,268","74,385",Jan 2014 - Dec 2014,Late,FOUNDATION FOR THE ARTS AND SOCIAL ENTERPRISE LIMITED,0,0,0,0,0,Arts and Heritage,0,-,0,0,-,0,0,0,"61,166","43,000","104,166",Music & Orchestras,201303721C
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,&nbsp;,Jan 2016 - Dec 2016,Not received,FOUNDATION FOR THE ARTS AND SOCIAL ENTERPRISE LIMITED,-,-,-,-,-,Arts and Heritage,-,-,-,-,-,-,-,-,-,-,&nbsp;,Music & Orchestras,201303721C
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,GLOBAL CULTURAL ALLIANCE LIMITED,-,-,-,-,-,Arts and Heritage,-,-,-,-,-,-,-,-,-,-,0,Music & Orchestras,201428805R
"92,417","261,795",0,0,0,"224,469",989,"579,670",0,"579,670",0,"-157,746","-157,746","737,416",0,"737,416",0,"283,463","95,725","379,188",0,"141,630",0,0,0,GLOBAL CULTURAL ALLIANCE LIMITED,0,0,3,"236,122","117,820",Arts and Heritage,"389,351",-,"389,351",0,-,0,"123,090",0,"16,748","22,000",0,Music & Orchestras,201428805R
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"520,818",Apr 2016 - Mar 2017,Received,GLOBAL CULTURAL ALLIANCE LIMITED,-,-,-,-,-,Arts and Heritage,-,-,-,-,-,-,-,-,-,-,"551,189",Music & Orchestras,201428805R
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"193,412",0,0,0,"4,239","12,953","210,604",0,"210,604",0,"197,416","197,416","13,188",0,"13,188",0,0,0,0,0,"56,126","56,126",Oct 2015 - Mar 2016,Received,NEW OPERA SINGAPORE LTD.,0,4.45,2,"33,840",0,Arts and Heritage,"2,300","10,100","12,400",0,0,0,"247,588",0,"3,660",0,"263,648",Music & Orchestras,201114924K
0,"114,755",0,0,0,"63,840",0,"178,595",0,"178,595",0,"141,290","141,290","37,305",0,"37,305",0,"266,147",0,"266,147","19,542","20,568","306,257",Oct 2014 - Sep 2015,Received,NEW OPERA SINGAPORE LTD.,0,4.45,1,"38,347","24,621",Arts and Heritage,"28,800","137,348","166,148",0,0,0,"200,815",0,"22,768","14,500","404,231",Music & Orchestras,201114924K
0,"51,261",0,0,0,"25,811","3,506","80,578",0,"80,578",0,"41,133","41,133","39,445",0,"39,445",0,"333,367",0,"333,367",0,"236,937","570,304",Apr 2016 - Mar 2017,Received,NEW OPERA SINGAPORE LTD.,0,4.45,4,"70,093",0,Arts and Heritage,"27,980","109,130","137,110",0,0,0,"237,138",0,"7,412","25,854","407,514",Music & Orchestras,201114924K
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,041","21,975",0,0,0,0,0,"27,016",0,"27,016",0,"-18,244","-18,244","45,260",0,"45,260",0,"144,670",0,"144,670",0,"165,530","310,200",Jul 2015 - Jun 2016,Received,OPERAVIVA LIMITED,0,0,1,"19,200",0,Arts and Heritage,"39,000","185,520","224,520",0,0,0,-,0,"84,469",0,"308,989",Music & Orchestras,200809663K
0,"48,675",0,0,0,"1,878",0,"50,553",0,"50,553",0,"-17,033","-17,033","67,586",0,"67,586",-,"3,341",0,"3,341","103,889",0,"107,230",Jul 2014 - Jun 2015,Late,OPERAVIVA LIMITED,0,67.58,0,0,0,Arts and Heritage,"1,878","146,778","148,656",0,0,0,0,0,0,0,"148,656",Music & Orchestras,200809663K
0,"84,092",0,0,0,0,0,"84,092",0,"84,092",0,"59,809","59,809","24,283",0,"24,283",0,"440,268",0,"440,268",0,"40,161","480,429",Jul 2016 - Jun 2017,Received,OPERAVIVA LIMITED,0,0,0,"25,600",0,Arts and Heritage,"7,320","149,000","156,320",0,0,0,"396,430",0,"5,732",0,"558,482",Music & Orchestras,200809663K
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"34,856","31,217",0,0,0,0,"12,672","78,745",0,"78,745",0,"32,340","32,340","46,405",0,"46,405",0,"445,710",0,"445,710",0,"57,839","503,549",Jan 2015 - Dec 2015,Late,ORCHESTRA OF THE MUSIC MAKERS LTD.,"50,000",101.04,0,0,"40,000",Arts and Heritage,"1,577","268,064","269,641",0,0,0,"170,180",0,"58,564",0,"498,385",Music & Orchestras,201002361G
0,"139,325",0,0,0,0,"32,969","172,294",0,"172,294",0,"37,504","37,504","134,790",0,"134,790",0,"196,305",0,"196,305",0,"6,775","203,080",Jan 2014 - Dec 2014,Late,ORCHESTRA OF THE MUSIC MAKERS LTD.,0,113.88,0,0,"15,100",Arts and Heritage,0,"41,104","41,104",0,0,0,"137,492",0,"34,497",0,"178,596",Music & Orchestras,201002361G
"1,374","311,703",0,0,0,"36,561","17,519","367,157",0,"367,157",0,"318,038","318,038","49,119",0,"49,119","364,784","368,480",0,"368,480",100,"15,445","384,025",Jan 2016 - Mar 2017,Late,ORCHESTRA OF THE MUSIC MAKERS LTD.,0,0,0,0,"50,000",Arts and Heritage,"1,116","92,506","93,622",0,0,0,"485,479",0,"90,621",0,"669,722",Music & Orchestras,201002361G
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"39,854,248",0,"3,014,790",0,"356,812","54,355,562","97,581,412",0,"97,581,412",0,"22,985,162","22,985,162","58,735,470","15,860,780","74,596,250",0,"795,065",0,"795,065",0,"2,222,741","3,017,806",Apr 2015 - Mar 2016,Late,SINGAPORE CHINESE CULTURAL CENTRE,0,0,11,"1,004,075","730,372",Arts and Heritage,0,"19,217,305","19,217,305",0,0,0,"2,866,916","14,790","68,594",0,"22,167,605",Music & Orchestras,201309577Z
0,"6,762,261",0,0,0,"301,731","12,035,816","19,099,808",0,"19,099,808",0,"1,649,364","1,649,364","2,676,564","14,773,880","17,450,444",0,"203,411",0,"203,411",0,"1,947,854","2,151,265",Apr 2014 - Mar 2015,Late,SINGAPORE CHINESE CULTURAL CENTRE,0,0,6,"656,826","545,600",Arts and Heritage,0,"2,186,000","2,186,000",0,0,0,"2,043,701",0,"4,664",0,"4,234,365",Music & Orchestras,201309577Z
"1,873,236","26,483,989",0,"16,759,600",0,"13,221,494","882,973","59,221,292",0,"59,221,292",0,"27,728,682","27,728,682","18,416,742","13,075,868","31,492,610","533,986","449,381",0,"449,381",0,"4,843,015","5,292,396",Apr 2016 - Mar 2017,Received,SINGAPORE CHINESE CULTURAL CENTRE,0,0,17,"1,350,828","561,188",Arts and Heritage,0,"4,039,571","4,039,571",0,0,0,"4,499,998","836,404","659,943",0,"10,035,916",Music & Orchestras,201309577Z
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8,581,941","26,180,511",0,"48,946,758",0,0,"1,071,398","84,780,608","38,866,066","84,780,608",0,"82,085,612","43,219,546","2,585,906","109,090","2,694,996",0,"11,770,526",0,"11,770,526","219,056","4,888,433","16,878,015",Apr 2015 - Mar 2016,Received,SINGAPORE CHINESE ORCHESTRA COMPANY LIMITED,0,18.5,133,"9,484,725","137,878",Arts and Heritage,"665,724","1,786,922","2,452,646","39,450",0,"39,450","14,986,350","-11,687","1,439,921","919,687","19,826,367",Music & Orchestras,199603271D
